name,date,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb, trb,ast,stl,blk,tov,pf,pts,plus_minus,result,score,opp,opp_score,pts_team,team,ttfl,team_id_x,wins,losses,tot_game,team_id_y,mp_lw,fg_lw,fga_lw,fg_pct_lw,fg3_lw,fg3a_lw,fg3_pct_lw,ft_lw,fta_lw,ft_pct_lw,orb_lw,drb_lw, trb_lw,ast_lw,stl_lw,blk_lw,tov_lw,pf_lw,pts_lw,plus_minus_lw,score_lw,opp_score_lw
"Clark,Gary",20181113,15,0,2,0.0,0,2,0.0,0,0,0.0,1,1,0,1,0,0,0,3,0,-12,1,109,DEN,99,,HOU,-3,14,6,7,13,14,15,0,2,0.0,0,2,0.0,0,0,0.0,1,1,0,1,0,0,0,3,0,-12,109,99
"Hartenstein,Isaiah",20181113,11,1,1,1.0,0,0,0.0,1,2,0.5,1,0,0,0,0,0,2,3,3,-3,1,109,DEN,99,,HOU,2,14,6,7,13,14,11,1,1,1.0,0,0,0.0,1,2,0.5,1,0,0,0,0,0,2,3,3,-3,109,99
"Hernangómez,Juan",20181113,38,2,6,0.333,2,4,0.5,0,0,0.0,1,8,0,2,0,0,0,2,6,3,0,99,HOU,109,,DEN,6,2,9,5,14,2,38,2,6,0.333,2,4,0.5,0,0,0.0,1,8,0,2,0,0,0,2,6,3,99,109
"Harris,Gary",20181113,36,6,13,0.462,3,6,0.5,0,0,0.0,0,2,0,1,4,0,2,1,15,-10,0,99,HOU,109,,DEN,13,2,9,5,14,2,36,6,13,0.462,3,6,0.5,0,0,0.0,0,2,0,1,4,0,2,1,15,-10,99,109
"Murray,Jamal",20181113,34,7,13,0.5379999999999999,0,3,0.0,1,1,1.0,0,1,0,5,1,0,3,1,15,-4,0,99,HOU,109,,DEN,16,2,9,5,14,2,34,7,13,0.5379999999999999,0,3,0.0,1,1,1.0,0,1,0,5,1,0,3,1,15,-4,99,109
"Jokić,Nikola",20181113,32,6,14,0.429,0,1,0.0,2,3,0.667,4,8,0,7,2,0,3,3,14,-14,0,99,HOU,109,,DEN,16,2,9,5,14,2,32,6,14,0.429,0,1,0.0,2,3,0.667,4,8,0,7,2,0,3,3,14,-14,99,109
"Millsap,Paul",20181113,25,4,8,0.5,1,2,0.5,4,4,1.0,0,0,0,1,2,0,3,5,13,-5,0,99,HOU,109,,DEN,15,2,9,5,14,2,25,4,8,0.5,1,2,0.5,4,4,1.0,0,0,0,1,2,0,3,5,13,-5,99,109
"Morris,Monte",20181113,31,7,11,0.636,3,6,0.5,2,2,1.0,0,2,0,6,0,0,2,2,19,-8,0,99,HOU,109,,DEN,28,2,9,5,14,2,31,7,11,0.636,3,6,0.5,2,2,1.0,0,2,0,6,0,0,2,2,19,-8,99,109
"Plumlee,Mason",20181113,14,1,4,0.25,0,0,0.0,2,4,0.5,2,0,0,4,1,0,0,4,4,4,0,99,HOU,109,,DEN,6,2,9,5,14,2,14,1,4,0.25,0,0,0.0,2,4,0.5,2,0,0,4,1,0,0,4,4,4,99,109
"Lyles,Trey",20181113,12,3,4,0.75,1,1,1.0,1,2,0.5,0,1,0,0,1,0,1,1,8,-12,0,99,HOU,109,,DEN,10,2,9,5,14,2,12,3,4,0.75,1,1,1.0,1,2,0.5,0,1,0,0,1,0,1,1,8,-12,99,109
"Thompson,Klay",20181113,38,8,19,0.421,3,7,0.429,5,5,1.0,0,5,0,4,3,0,1,0,24,12,1,110,ATL,103,,GSW,28,0,12,3,15,0,38,8,19,0.421,3,7,0.429,5,5,1.0,0,5,0,4,3,0,1,0,24,12,110,103
"Durant,Kevin",20181113,36,9,23,0.391,0,3,0.0,11,11,1.0,0,6,0,3,2,1,4,3,29,-7,1,110,ATL,103,,GSW,32,0,12,3,15,0,36,9,23,0.391,0,3,0.0,11,11,1.0,0,6,0,3,2,1,4,3,29,-7,110,103
"Cook,Quinn",20181113,33,8,18,0.444,2,7,0.28600000000000003,0,0,0.0,2,2,0,6,0,0,2,2,18,5,1,110,ATL,103,,GSW,17,0,12,3,15,0,33,8,18,0.444,2,7,0.28600000000000003,0,0,0.0,2,2,0,6,0,0,2,2,18,5,110,103
"Jerebko,Jonas",20181113,24,5,10,0.5,4,7,0.5710000000000001,0,0,0.0,4,9,0,2,0,0,0,3,14,23,1,110,ATL,103,,GSW,17,0,12,3,15,0,24,5,10,0.5,4,7,0.5710000000000001,0,0,0.0,4,9,0,2,0,0,0,3,14,23,110,103
"Jones,Damian",20181113,17,1,1,1.0,0,0,0.0,0,0,0.0,2,3,0,2,1,1,1,3,2,7,1,110,ATL,103,,GSW,5,0,12,3,15,0,17,1,1,1.0,0,0,0.0,0,0,0.0,2,3,0,2,1,1,1,3,2,7,110,103
"Iguodala,Andre",20181113,25,3,5,0.6,2,2,1.0,0,0,0.0,1,4,0,5,0,0,2,1,8,2,1,110,ATL,103,,GSW,14,0,12,3,15,0,25,3,5,0.6,2,2,1.0,0,0,0.0,1,4,0,5,0,0,2,1,8,2,110,103
"Looney,Kevon",20181113,19,1,2,0.5,0,0,0.0,2,3,0.667,2,1,0,3,1,2,1,3,4,-2,1,110,ATL,103,,GSW,9,0,12,3,15,0,19,1,2,0.5,0,0,0.0,2,3,0.667,2,1,0,3,1,2,1,3,4,-2,110,103
"McKinnie,Alfonzo",20181113,17,1,3,0.333,1,1,1.0,0,0,0.0,1,3,0,0,1,0,1,1,3,-11,1,110,ATL,103,,GSW,2,0,12,3,15,0,17,1,3,0.333,1,1,1.0,0,0,0.0,1,3,0,0,1,0,1,1,3,-11,110,103
"Livingston,Shaun",20181113,15,1,6,0.16699999999999998,0,0,0.0,0,0,0.0,0,1,0,2,0,0,0,1,2,4,1,110,ATL,103,,GSW,0,0,12,3,15,0,15,1,6,0.16699999999999998,0,0,0.0,0,0,0.0,0,1,0,2,0,0,0,1,2,4,110,103
"Bell,Jordan",20181113,11,2,4,0.5,0,0,0.0,2,2,1.0,1,1,0,1,0,2,1,3,6,2,1,110,ATL,103,,GSW,10,0,12,3,15,0,11,2,4,0.5,0,0,0.0,2,2,1.0,1,1,0,1,0,2,1,3,6,2,110,103
"Waller-Prince,Taurean",20181113,39,8,14,0.5710000000000001,4,7,0.5710000000000001,2,2,1.0,0,4,0,4,0,0,2,3,22,-2,0,103,GSW,110,,ATL,29,9,3,11,14,9,39,8,14,0.5710000000000001,4,7,0.5710000000000001,2,2,1.0,0,4,0,4,0,0,2,3,22,-2,103,110
"Len,Alex",20181113,32,6,8,0.75,0,0,0.0,2,5,0.4,2,5,0,1,0,0,1,5,14,-8,0,103,GSW,110,,ATL,17,9,3,11,14,9,32,6,8,0.75,0,0,0.0,2,5,0.4,2,5,0,1,0,0,1,5,14,-8,103,110
"Young,Trae",20181113,27,2,12,0.16699999999999998,0,5,0.0,0,0,0.0,0,5,0,9,3,0,3,2,4,-11,0,103,GSW,110,,ATL,-3,9,3,11,14,9,27,2,12,0.16699999999999998,0,5,0.0,0,0,0.0,0,5,0,9,3,0,3,2,4,-11,103,110
"Bazemore,Kent",20181113,26,7,16,0.438,1,4,0.25,3,3,1.0,0,2,0,1,1,0,1,2,18,-7,0,103,GSW,110,,ATL,17,9,3,11,14,9,26,7,16,0.438,1,4,0.25,3,3,1.0,0,2,0,1,1,0,1,2,18,-7,103,110
