name,date,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb, trb,ast,stl,blk,tov,pf,pts,plus_minus,result,score,opp,opp_score,pts_team,team
"Young,Trae",20190329,31:39,10,25,0.4,1,8,0.125,5,5,1.0,2,7,0,7,1,0,3,1,26,-5,0,98,POR,118,,ATL
"Huerter,Kevin",20190329,31:04,5,14,0.35700000000000004,1,6,0.16699999999999998,0,0,0.0,1,3,0,4,0,0,1,2,11,-16,0,98,POR,118,,ATL
"Dedmon,Dewayne",20190329,26:47,3,4,0.75,1,2,0.5,0,0,0.0,0,5,0,0,0,2,1,3,7,-14,0,98,POR,118,,ATL
"Anderson,Justin",20190329,24:17,2,7,0.28600000000000003,2,4,0.5,0,0,0.0,1,1,0,2,0,2,0,1,6,-16,0,98,POR,118,,ATL
"Bazemore,Kent",20190329,21:23,1,7,0.14300000000000002,0,2,0.0,1,2,0.5,0,7,0,1,1,0,1,2,3,-6,0,98,POR,118,,ATL
"Bembry,DeAndre'",20190329,19:16,2,5,0.4,0,1,0.0,0,0,0.0,0,2,0,0,1,0,2,2,4,-2,0,98,POR,118,,ATL
"Davis,Deyonta",20190329,18:27,3,4,0.75,0,0,0.0,0,0,0.0,1,3,0,1,1,0,0,2,6,-9,0,98,POR,118,,ATL
"Adams,Jaylen",20190329,16:21,1,4,0.25,0,3,0.0,4,4,1.0,1,2,0,2,0,1,0,3,6,-15,0,98,POR,118,,ATL
"Carter,Vince",20190329,15:55,3,8,0.375,3,7,0.429,0,0,0.0,1,2,0,0,1,0,0,3,9,-5,0,98,POR,118,,ATL
"Irving,Kyrie",20190329,35:07,11,22,0.5,3,8,0.375,5,5,1.0,0,2,0,5,3,0,1,3,30,15,1,114,IND,112,,BOS
"Horford,Al",20190329,34:39,8,15,0.5329999999999999,1,3,0.333,2,2,1.0,2,5,0,2,0,3,0,1,19,11,1,114,IND,112,,BOS
"Baynes,Aron",20190329,32:47,6,10,0.6,1,1,1.0,0,0,0.0,4,9,0,2,0,1,1,3,13,4,1,114,IND,112,,BOS
"Smart,Marcus",20190329,28:32,2,5,0.4,2,3,0.667,0,0,0.0,0,1,0,6,4,0,2,3,6,4,1,114,IND,112,,BOS
"Tatum,Jayson",20190329,23:44,3,6,0.5,3,3,1.0,2,4,0.5,0,5,0,4,0,0,4,2,11,16,1,114,IND,112,,BOS
"Brown,Jaylen",20190329,27:18,7,10,0.7,1,1,1.0,1,2,0.5,1,3,0,1,0,0,2,2,16,-7,1,114,IND,112,,BOS
"Hayward,Gordon",20190329,22:13,4,7,0.5710000000000001,1,3,0.333,2,2,1.0,0,6,0,2,0,0,3,3,11,-12,1,114,IND,112,,BOS
"Morris,Marcus",20190329,20:26,3,8,0.375,1,5,0.2,0,0,0.0,0,3,0,0,0,1,0,1,7,-16,1,114,IND,112,,BOS
"Rozier,Terry",20190329,15:14,0,3,0.0,0,0,0.0,1,2,0.5,0,2,0,5,1,0,1,1,1,-5,1,114,IND,112,,BOS
"Turner,Myles",20190329,33:56,5,12,0.417,3,6,0.5,2,2,1.0,3,8,0,2,0,1,1,1,15,-4,0,112,BOS,114,,IND
"Bogdanović,Bojan",20190329,32:46,8,13,0.615,4,7,0.5710000000000001,7,9,0.778,0,1,0,2,2,0,3,1,27,1,0,112,BOS,114,,IND
"Young,Thaddeus",20190329,29:18,8,15,0.5329999999999999,1,4,0.25,1,3,0.333,4,5,0,4,0,0,2,1,18,-4,0,112,BOS,114,,IND
"Collison,Darren",20190329,27:35,5,11,0.455,1,2,0.5,1,2,0.5,0,1,0,7,1,0,1,2,12,3,0,112,BOS,114,,IND
"Matthews,Wesley",20190329,27:26,1,5,0.2,0,1,0.0,2,2,1.0,1,1,0,2,2,0,2,0,4,9,0,112,BOS,114,,IND
"Sabonis,Domantas",20190329,21:04,4,8,0.5,1,1,1.0,2,4,0.5,3,5,0,3,0,1,2,5,11,4,0,112,BOS,114,,IND
"Evans,Tyreke",20190329,20:34,3,9,0.333,1,2,0.5,0,0,0.0,0,4,0,1,1,0,1,1,7,-11,0,112,BOS,114,,IND
"Joseph,Cory",20190329,20:25,1,4,0.25,0,1,0.0,0,0,0.0,0,1,0,5,2,0,0,4,2,-5,0,112,BOS,114,,IND
"McDermott,Doug",20190329,15:14,2,6,0.333,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,1,4,-3,0,112,BOS,114,,IND
"Leaf,T.J.",20190329,11:42,5,7,0.7140000000000001,1,1,1.0,1,1,1.0,3,1,0,0,1,0,0,0,12,0,0,112,BOS,114,,IND
"Rondo,Rajon",20190329,35:19,3,9,0.333,1,4,0.25,0,0,0.0,2,4,0,17,6,0,1,1,7,10,1,129,CHO,115,,LAL
"Caldwell-Pope,Kentavious",20190329,33:16,8,14,0.5710000000000001,6,10,0.6,3,3,1.0,1,3,0,4,1,0,0,5,25,12,1,129,CHO,115,,LAL
"James,LeBron",20190329,31:58,11,19,0.579,4,7,0.5710000000000001,1,2,0.5,0,3,0,9,0,0,6,1,27,14,1,129,CHO,115,,LAL
"Kuzma,Kyle",20190329,31:25,9,16,0.563,2,8,0.25,0,0,0.0,0,3,0,1,0,0,1,3,20,10,1,129,CHO,115,,LAL
"McGee,JaVale",20190329,26:32,4,6,0.667,0,0,0.0,2,2,1.0,3,6,0,2,0,2,1,3,10,12,1,129,CHO,115,,LAL
"Stephenson,Lance",20190329,29:23,5,9,0.556,3,5,0.6,1,2,0.5,2,11,0,0,0,0,1,1,14,15,1,129,CHO,115,,LAL
"Williams,Johnathan",20190329,21:09,6,7,0.857,0,0,0.0,1,2,0.5,2,2,0,0,0,0,1,2,13,0,1,129,CHO,115,,LAL
"Caruso,Alex",20190329,17:47,3,6,0.5,1,3,0.333,0,0,0.0,0,1,0,1,1,0,3,1,7,0,1,129,CHO,115,,LAL
"Wagner,Moritz",20190329,11:01,2,4,0.5,1,1,1.0,1,1,1.0,1,0,0,0,0,0,0,0,6,3,1,129,CHO,115,,LAL
"Walker,Kemba",20190329,37:39,9,18,0.5,1,7,0.14300000000000002,5,5,1.0,1,1,0,6,1,0,4,1,24,-14,0,115,LAL,129,,CHO
"Bacon,Dwayne",20190329,37:37,8,14,0.5710000000000001,3,8,0.375,2,2,1.0,0,3,0,2,1,0,3,5,21,-14,0,115,LAL,129,,CHO
"Bridges,Miles",20190329,33:11,7,11,0.636,3,4,0.75,0,0,0.0,1,2,0,5,1,0,0,2,17,-11,0,115,LAL,129,,CHO
"Williams,Marvin",20190329,29:41,5,11,0.455,3,6,0.5,0,0,0.0,0,5,0,1,3,1,1,0,13,-17,0,115,LAL,129,,CHO
"Biyombo,Bismack",20190329,18:08,2,3,0.667,0,0,0.0,1,2,0.5,2,7,0,0,0,0,3,2,5,-7,0,115,LAL,129,,CHO
"Graham,Devonte'",20190329,22:41,4,6,0.667,2,4,0.5,1,1,1.0,0,1,0,4,0,0,1,1,11,-11,0,115,LAL,129,,CHO
"Lamb,Jeremy",20190329,19:38,1,11,0.091,1,5,0.2,4,4,1.0,2,3,0,0,0,0,0,1,7,-5,0,115,LAL,129,,CHO
"Kaminsky,Frank",20190329,16:05,4,6,0.667,2,2,1.0,3,3,1.0,1,3,0,3,2,1,0,2,13,5,0,115,LAL,129,,CHO
"Okogie,Josh",20190329,40:59,6,11,0.545,3,5,0.6,6,8,0.75,1,4,0,1,4,0,0,3,21,-4,1,131,GSW,130,,MIN
"Wiggins,Andrew",20190329,39:22,10,24,0.417,3,8,0.375,1,2,0.5,3,6,0,3,0,1,6,6,24,-1,1,131,GSW,130,,MIN
"Towns,Karl-Anthony",20190329,30:15,5,17,0.294,0,5,0.0,5,6,0.833,5,8,0,7,0,1,5,5,15,-9,1,131,GSW,130,,MIN
"Jones,Tyus",20190329,26:57,4,8,0.5,1,3,0.333,3,3,1.0,0,0,0,4,1,0,3,1,12,2,1,131,GSW,130,,MIN
"Šarić,Dario",20190329,23:11,4,9,0.444,1,4,0.25,1,1,1.0,1,6,0,0,0,0,0,2,10,-8,1,131,GSW,130,,MIN
"Tolliver,Anthony",20190329,29:49,3,6,0.5,3,4,0.75,5,6,0.833,0,9,0,1,0,0,0,3,14,9,1,131,GSW,130,,MIN
"Bayless,Jerryd",20190329,26:03,5,11,0.455,2,6,0.333,5,6,0.833,0,0,0,6,0,0,0,1,17,-1,1,131,GSW,130,,MIN
"Dieng,Gorgui",20190329,22:18,7,11,0.636,0,1,0.0,0,0,0.0,3,7,0,1,2,1,2,2,14,13,1,131,GSW,130,,MIN
"Bates-Diop,Keita",20190329,16:02,0,4,0.0,0,0,0.0,0,0,0.0,1,4,0,0,0,0,0,1,0,0,1,131,GSW,130,,MIN
"Reynolds,Cameron",20190329,10:04,1,2,0.5,1,2,0.5,1,2,0.5,1,0,0,2,0,0,0,0,4,4,1,131,GSW,130,,MIN
"Green,Draymond",20190329,41:59,3,7,0.429,0,2,0.0,3,4,0.75,4,6,0,5,4,0,1,2,9,5,0,130,MIN,131,,GSW
"Curry,Stephen",20190329,41:55,13,25,0.52,11,19,0.579,0,0,0.0,0,3,0,5,2,0,2,2,37,5,0,130,MIN,131,,GSW
"Durant,Kevin",20190329,41:46,8,22,0.364,2,9,0.222,5,6,0.833,0,12,0,7,0,2,3,4,23,14,0,130,MIN,131,,GSW
"Thompson,Klay",20190329,41:04,8,18,0.444,3,6,0.5,1,2,0.5,0,2,0,5,0,0,3,4,20,7,0,130,MIN,131,,GSW
"Cousins,DeMarcus",20190329,26:21,4,13,0.308,0,2,0.0,8,12,0.667,2,7,0,0,1,1,2,6,16,-11,0,130,MIN,131,,GSW
"Iguodala,Andre",20190329,29:59,6,7,0.857,1,1,1.0,1,2,0.5,1,2,0,2,2,0,2,2,14,0,0,130,MIN,131,,GSW
"Livingston,Shaun",20190329,13:57,1,1,1.0,0,0,0.0,0,0,0.0,0,1,0,2,1,0,0,1,2,-7,0,130,MIN,131,,GSW
"Cook,Quinn",20190329,10:44,2,2,1.0,1,1,1.0,0,0,0.0,0,1,0,0,0,0,0,1,5,-6,0,130,MIN,131,,GSW
"Looney,Kevon",20190329,10:06,1,3,0.333,0,0,0.0,2,2,1.0,1,2,0,1,1,0,0,1,4,-5,0,130,MIN,131,,GSW
"Jokić,Nikola",20190329,34:21,10,16,0.625,1,3,0.333,2,2,1.0,2,14,0,3,1,0,2,3,23,7,1,115,OKC,105,,DEN
"Murray,Jamal",20190329,33:31,11,20,0.55,3,9,0.333,2,2,1.0,0,5,0,9,1,0,0,1,27,5,1,115,OKC,105,,DEN
"Harris,Gary",20190329,30:33,3,7,0.429,2,4,0.5,0,0,0.0,0,1,0,4,2,0,0,0,8,0,1,115,OKC,105,,DEN
"Millsap,Paul",20190329,26:53,6,8,0.75,2,2,1.0,0,0,0.0,2,3,0,2,0,0,2,3,14,7,1,115,OKC,105,,DEN
"Barton,Will",20190329,24:29,5,8,0.625,2,3,0.667,0,0,0.0,0,0,0,1,0,0,3,5,12,3,1,115,OKC,105,,DEN
"Plumlee,Mason",20190329,22:40,5,5,1.0,0,0,0.0,1,2,0.5,1,4,0,3,0,0,3,2,11,6,1,115,OKC,105,,DEN
"Craig,Torrey",20190329,22:16,2,4,0.5,2,3,0.667,0,0,0.0,1,1,0,0,0,1,0,2,6,9,1,115,OKC,105,,DEN
"Morris,Monte",20190329,20:08,2,6,0.333,0,3,0.0,0,0,0.0,0,1,0,7,1,0,1,4,4,11,1,115,OKC,105,,DEN
"Beasley,Malik",20190329,13:03,3,8,0.375,1,4,0.25,0,0,0.0,1,2,0,0,0,0,0,0,7,2,1,115,OKC,105,,DEN
"Lyles,Trey",20190329,12:06,1,3,0.333,1,2,0.5,0,0,0.0,0,1,0,1,1,0,1,1,3,0,1,115,OKC,105,,DEN
"George,Paul",20190329,40:07,10,22,0.455,2,7,0.28600000000000003,3,5,0.6,1,8,0,4,0,0,4,1,25,-7,0,105,DEN,115,,OKC
"Westbrook,Russell",20190329,35:39,11,22,0.5,1,5,0.2,4,5,0.8,3,6,0,9,2,0,3,3,27,-1,0,105,DEN,115,,OKC
"Adams,Steven",20190329,34:40,8,12,0.667,0,0,0.0,0,1,0.0,2,3,0,2,0,1,1,0,16,2,0,105,DEN,115,,OKC
"Grant,Jerami",20190329,32:20,3,8,0.375,2,4,0.5,2,2,1.0,0,2,0,0,0,2,1,3,10,-4,0,105,DEN,115,,OKC
"Ferguson,Terrance",20190329,30:38,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,1,1,0,1,2,2,-12,0,105,DEN,115,,OKC
"Schröder,Dennis",20190329,25:16,4,9,0.444,1,2,0.5,0,0,0.0,0,1,0,2,0,0,2,2,9,-7,0,105,DEN,115,,OKC
"Morris,Markieff",20190329,15:15,1,5,0.2,1,4,0.25,0,0,0.0,0,1,0,1,2,0,1,1,3,-6,0,105,DEN,115,,OKC
"Noel,Nerlens",20190329,13:20,4,4,1.0,0,0,0.0,0,1,0.0,5,2,0,0,0,2,0,3,8,-12,0,105,DEN,115,,OKC
"Nader,Abdel",20190329,11:30,2,4,0.5,1,3,0.333,0,0,0.0,0,1,0,0,0,0,0,2,5,-3,0,105,DEN,115,,OKC
"Mitchell,Donovan",20190329,38:29,13,23,0.565,3,5,0.6,6,6,1.0,1,4,0,5,0,1,5,2,35,-4,1,128,WAS,124,,UTA
"Ingles,Joe",20190329,36:24,7,14,0.5,3,8,0.375,1,1,1.0,1,4,0,10,0,0,1,1,18,3,1,128,WAS,124,,UTA
"Gobert,Rudy",20190329,35:03,4,7,0.5710000000000001,0,0,0.0,5,5,1.0,3,14,0,3,1,3,3,3,13,-16,1,128,WAS,124,,UTA
"Rubio,Ricky",20190329,32:35,7,16,0.438,1,6,0.16699999999999998,2,2,1.0,1,1,0,3,3,0,3,4,17,-5,1,128,WAS,124,,UTA
"Crowder,Jae",20190329,27:58,6,7,0.857,4,5,0.8,2,2,1.0,0,3,0,2,1,2,0,4,18,10,1,128,WAS,124,,UTA
"Korver,Kyle",20190329,17:57,1,6,0.16699999999999998,1,4,0.25,2,2,1.0,0,3,0,2,0,0,2,1,5,18,1,128,WAS,124,,UTA
"Sefolosha,Thabo",20190329,14:21,2,4,0.5,0,1,0.0,0,0,0.0,0,4,0,1,0,0,1,1,4,-5,1,128,WAS,124,,UTA
"O'Neale,Royce",20190329,10:35,2,3,0.667,2,3,0.667,0,0,0.0,0,0,0,0,1,0,2,4,6,-2,1,128,WAS,124,,UTA
"Beal,Bradley",20190329,38:49,13,25,0.52,2,7,0.28600000000000003,6,10,0.6,3,1,0,6,2,0,3,1,34,7,0,124,UTA,128,,WAS
"Portis,Bobby",20190329,38:41,11,22,0.5,6,12,0.5,0,0,0.0,1,12,0,4,4,1,1,2,28,2,0,124,UTA,128,,WAS
"Brown,Troy",20190329,29:42,6,9,0.667,3,4,0.75,0,1,0.0,2,2,0,1,2,0,1,2,15,2,0,124,UTA,128,,WAS
"Bryant,Thomas",20190329,27:13,5,11,0.455,1,5,0.2,0,0,0.0,3,9,0,3,0,1,3,3,11,-6,0,124,UTA,128,,WAS
"Satoranský,Tomáš",20190329,25:33,3,5,0.6,1,1,1.0,0,0,0.0,0,2,0,9,1,0,0,1,7,-2,0,124,UTA,128,,WAS
"Parker,Jabari",20190329,30:03,6,12,0.5,1,2,0.5,2,5,0.4,2,2,0,2,1,1,1,6,15,-2,0,124,UTA,128,,WAS
"McRae,Jordan",20190329,25:41,2,9,0.222,1,5,0.2,4,4,1.0,0,2,0,3,0,0,1,2,9,-10,0,124,UTA,128,,WAS
"Dekker,Sam",20190329,12:45,2,3,0.667,0,1,0.0,1,2,0.5,1,0,0,2,1,0,2,0,5,-15,0,124,UTA,128,,WAS
"Randle,Chasson",20190329,11:33,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,1,1,0,4,0,124,UTA,128,,WAS
"Barnes,Harrison",20181230,35:23,6,13,0.462,1,5,0.2,3,3,1.0,1,5,0,0,2,0,2,2,16,13,1,105,OKC,103,,DAL
"Dončić,Luka",20181230,33:48,9,19,0.474,4,11,0.364,3,4,0.75,0,3,0,7,1,0,6,3,25,11,1,105,OKC,103,,DAL
"Jordan,DeAndre",20181230,33:27,4,6,0.667,0,0,0.0,4,6,0.667,3,14,0,1,2,2,3,2,12,8,1,105,OKC,103,,DAL
"Kleber,Maxi",20181230,28:25,1,5,0.2,1,5,0.2,0,0,0.0,1,6,0,1,1,0,1,2,3,1,1,105,OKC,103,,DAL
"Smith,Dennis",20181230,27:16,5,10,0.5,2,5,0.4,2,2,1.0,1,3,0,1,0,0,5,2,14,7,1,105,OKC,103,,DAL
"Finney-Smith,Dorian",20181230,22:17,3,5,0.6,1,3,0.333,3,3,1.0,2,2,0,0,1,1,1,1,10,-2,1,105,OKC,103,,DAL
"Barea,J.J.",20181230,20:44,2,8,0.25,2,5,0.4,0,0,0.0,0,1,0,10,1,0,2,2,6,-5,1,105,OKC,103,,DAL
"Powell,Dwight",20181230,14:33,2,7,0.28600000000000003,0,0,0.0,2,4,0.5,1,1,0,0,0,0,1,1,6,-6,1,105,OKC,103,,DAL
"Harris,Devin",20181230,13:47,3,4,0.75,1,2,0.5,0,0,0.0,0,2,0,1,0,0,2,2,7,-10,1,105,OKC,103,,DAL
"Nowitzki,Dirk",20181230,10:19,2,4,0.5,2,3,0.667,0,0,0.0,0,3,0,0,0,0,0,2,6,-7,1,105,OKC,103,,DAL
"Adams,Steven",20181230,37:56,4,5,0.8,0,1,0.0,0,2,0.0,2,7,0,2,2,0,0,5,8,-11,0,103,DAL,105,,OKC
"Westbrook,Russell",20181230,37:35,4,22,0.182,0,8,0.0,1,2,0.5,0,9,0,8,6,0,5,2,9,-4,0,103,DAL,105,,OKC
"George,Paul",20181230,36:32,12,24,0.5,3,11,0.273,9,12,0.75,3,2,0,0,2,0,3,4,36,-14,0,103,DAL,105,,OKC
"Grant,Jerami",20181230,34:41,4,8,0.5,0,1,0.0,2,2,1.0,0,2,0,0,2,0,0,2,10,-9,0,103,DAL,105,,OKC
"Nader,Abdel",20181230,15:41,1,5,0.2,1,4,0.25,0,0,0.0,0,1,0,0,1,0,1,3,3,-7,0,103,DAL,105,,OKC
"Schröder,Dennis",20181230,32:57,8,19,0.421,2,7,0.28600000000000003,1,2,0.5,1,3,0,3,1,1,1,2,19,-1,0,103,DAL,105,,OKC
"Patterson,Patrick",20181230,13:19,4,5,0.8,2,3,0.667,0,0,0.0,0,2,0,0,0,0,0,1,10,7,0,103,DAL,105,,OKC
"Felton,Raymond",20181230,11:22,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,2,0,0,0,2,3,11,0,103,DAL,105,,OKC
"Noel,Nerlens",20181230,10:04,1,1,1.0,0,0,0.0,0,0,0.0,1,3,0,1,1,1,1,0,2,9,0,103,DAL,105,,OKC
"Kuzma,Kyle",20181230,40:14,5,17,0.294,4,10,0.4,4,4,1.0,1,8,0,6,0,0,2,3,18,2,1,121,SAC,114,,LAL
"Hart,Josh",20181230,39:34,8,14,0.5710000000000001,3,8,0.375,3,5,0.6,0,7,0,3,2,0,2,3,22,18,1,121,SAC,114,,LAL
"Ingram,Brandon",20181230,39:10,9,13,0.6920000000000001,1,3,0.333,2,4,0.5,1,6,0,9,1,2,3,1,21,16,1,121,SAC,114,,LAL
"Ball,Lonzo",20181230,31:21,6,14,0.429,1,6,0.16699999999999998,0,4,0.0,0,2,0,6,0,0,2,1,13,-20,1,121,SAC,114,,LAL
"McGee,JaVale",20181230,23:30,4,8,0.5,0,0,0.0,0,0,0.0,3,9,0,1,2,1,1,1,8,7,1,121,SAC,114,,LAL
"Caldwell-Pope,Kentavious",20181230,28:28,9,21,0.429,5,13,0.385,3,3,1.0,1,2,0,1,2,0,1,4,26,19,1,121,SAC,114,,LAL
"Chandler,Tyson",20181230,16:27,3,5,0.6,0,1,0.0,0,0,0.0,5,3,0,2,0,1,3,2,6,2,1,121,SAC,114,,LAL
"Hield,Buddy",20181230,37:11,7,17,0.412,4,11,0.364,3,4,0.75,0,3,0,2,0,0,3,5,21,-3,0,114,LAL,121,,SAC
"Fox,De'Aaron",20181230,34:24,12,19,0.632,1,3,0.333,1,2,0.5,0,4,0,7,3,1,3,4,26,0,0,114,LAL,121,,SAC
"Cauley-Stein,Willie",20181230,32:59,5,10,0.5,0,0,0.0,1,1,1.0,2,10,0,2,0,3,2,1,11,-6,0,114,LAL,121,,SAC
"Shumpert,Iman",20181230,28:11,3,12,0.25,1,7,0.14300000000000002,1,2,0.5,0,2,0,5,2,0,0,4,8,-11,0,114,LAL,121,,SAC
"Bjelica,Nemanja",20181230,21:38,2,5,0.4,1,2,0.5,0,0,0.0,2,7,0,2,1,0,0,1,5,14,0,114,LAL,121,,SAC
"Bogdanović,Bogdan",20181230,32:44,9,18,0.5,3,6,0.5,0,0,0.0,1,4,0,4,1,1,4,2,21,-6,0,114,LAL,121,,SAC
"Jackson,Justin",20181230,23:39,1,4,0.25,1,3,0.333,2,2,1.0,1,3,0,0,0,0,0,0,5,-5,0,114,LAL,121,,SAC
"McLemore,Ben",20181230,16:15,2,2,1.0,1,1,1.0,0,0,0.0,1,1,0,1,1,0,1,5,5,3,0,114,LAL,121,,SAC
"Towns,Karl-Anthony",20181230,37:04,12,24,0.5,3,6,0.5,7,9,0.778,10,8,0,7,3,6,3,6,34,15,1,113,MIA,104,,MIN
"Jones,Tyus",20181230,36:27,5,12,0.417,0,1,0.0,2,2,1.0,1,3,0,5,5,0,1,0,12,14,1,113,MIA,104,,MIN
"Wiggins,Andrew",20181230,35:59,5,16,0.313,1,3,0.333,2,2,1.0,1,1,0,4,1,0,0,2,13,19,1,113,MIA,104,,MIN
"Covington,Robert",20181230,35:53,4,9,0.444,1,5,0.2,7,7,1.0,1,3,0,0,1,2,0,5,16,-6,1,113,MIA,104,,MIN
"Gibson,Taj",20181230,29:39,6,10,0.6,0,0,0.0,2,3,0.667,1,6,0,1,0,0,1,1,14,13,1,113,MIA,104,,MIN
"Okogie,Josh",20181230,23:50,1,7,0.14300000000000002,0,3,0.0,5,8,0.625,1,5,0,3,0,1,0,5,7,2,1,113,MIA,104,,MIN
"Šarić,Dario",20181230,18:35,4,10,0.4,2,3,0.667,3,3,1.0,1,3,0,1,1,1,2,0,13,0,1,113,MIA,104,,MIN
"Bayless,Jerryd",20181230,12:09,0,4,0.0,0,2,0.0,0,0,0.0,0,2,0,3,0,0,1,0,0,-4,1,113,MIA,104,,MIN
"Dieng,Gorgui",20181230,10:22,1,2,0.5,1,1,1.0,1,2,0.5,1,1,0,0,0,0,2,3,4,-8,1,113,MIA,104,,MIN
"Richardson,Josh",20181230,36:19,4,13,0.308,2,7,0.28600000000000003,7,7,1.0,2,2,0,2,1,1,0,4,17,-19,0,104,MIN,113,,MIA
"Winslow,Justise",20181230,29:36,4,15,0.267,1,4,0.25,1,2,0.5,0,7,0,3,4,0,3,4,10,5,0,104,MIN,113,,MIA
"Whiteside,Hassan",20181230,27:38,3,9,0.333,0,0,0.0,2,3,0.667,3,10,0,0,0,2,3,4,8,2,0,104,MIN,113,,MIA
"Jones,Derrick",20181230,24:52,7,11,0.636,0,1,0.0,2,2,1.0,7,2,0,0,1,1,1,3,16,-9,0,104,MIN,113,,MIA
"McGruder,Rodney",20181230,23:35,3,10,0.3,1,5,0.2,0,0,0.0,0,4,0,2,0,0,3,0,7,-6,0,104,MIN,113,,MIA
"Wade,Dwyane",20181230,27:50,8,15,0.5329999999999999,0,0,0.0,5,7,0.7140000000000001,1,3,0,5,0,1,3,3,21,-5,0,104,MIN,113,,MIA
"Johnson,Tyler",20181230,26:40,3,6,0.5,1,1,1.0,1,2,0.5,0,1,0,4,0,0,1,3,8,-2,0,104,MIN,113,,MIA
"Olynyk,Kelly",20181230,25:34,4,8,0.5,3,6,0.5,2,3,0.667,2,4,0,3,2,1,3,3,13,1,0,104,MIN,113,,MIA
"Adebayo,Bam",20181230,17:54,1,3,0.333,0,0,0.0,2,2,1.0,2,2,0,0,0,0,2,4,4,-12,0,104,MIN,113,,MIA
"Augustin,D.J.",20181230,37:35,6,11,0.545,4,7,0.5710000000000001,10,10,1.0,1,1,0,8,2,0,1,2,26,6,1,109,DET,107,,ORL
"Gordon,Aaron",20181230,34:29,8,15,0.5329999999999999,1,4,0.25,5,7,0.7140000000000001,2,8,0,4,0,1,2,3,22,5,1,109,DET,107,,ORL
"Vučević,Nikola",20181230,34:16,10,15,0.667,0,2,0.0,2,2,1.0,2,9,0,4,1,2,3,2,22,5,1,109,DET,107,,ORL
"Isaac,Jonathan",20181230,32:36,1,4,0.25,0,0,0.0,2,2,1.0,0,1,0,1,1,0,1,1,4,1,1,109,DET,107,,ORL
"Fournier,Evan",20181230,29:36,6,10,0.6,1,2,0.5,0,0,0.0,1,4,0,3,1,0,3,4,13,5,1,109,DET,107,,ORL
"Ross,Terrence",20181230,27:27,4,13,0.308,1,5,0.2,0,0,0.0,1,8,0,0,0,1,1,0,9,2,1,109,DET,107,,ORL
"Iwundu,Wesley",20181230,15:51,0,3,0.0,0,1,0.0,2,2,1.0,0,1,0,1,0,0,0,3,2,-1,1,109,DET,107,,ORL
"Bamba,Mo",20181230,13:44,2,7,0.28600000000000003,0,3,0.0,0,0,0.0,2,4,0,0,2,0,1,2,4,-3,1,109,DET,107,,ORL
"Griffin,Blake",20181230,33:47,4,10,0.4,1,2,0.5,6,6,1.0,0,2,0,5,1,0,1,2,15,-4,0,107,ORL,109,,DET
"Brown,Bruce",20181230,29:42,4,8,0.5,0,1,0.0,2,2,1.0,2,0,0,1,1,0,3,4,10,-10,0,107,ORL,109,,DET
"Jackson,Reggie",20181230,28:16,5,15,0.333,1,6,0.16699999999999998,0,0,0.0,2,3,0,4,0,0,1,2,11,-5,0,107,ORL,109,,DET
"Bullock,Reggie",20181230,27:40,4,14,0.28600000000000003,3,8,0.375,4,4,1.0,1,2,0,1,0,0,1,2,15,-4,0,107,ORL,109,,DET
"Drummond,Andre",20181230,24:59,7,13,0.5379999999999999,0,1,0.0,0,0,0.0,7,8,0,0,0,0,2,4,14,-9,0,107,ORL,109,,DET
"Pachulia,Zaza",20181230,23:01,2,5,0.4,0,0,0.0,4,4,1.0,2,4,0,4,2,2,0,2,8,7,0,107,ORL,109,,DET
"Kennard,Luke",20181230,22:49,7,11,0.636,2,5,0.4,0,0,0.0,0,6,0,3,0,0,1,1,16,6,0,107,ORL,109,,DET
"Calderón,José",20181230,19:42,2,3,0.667,0,1,0.0,0,0,0.0,0,5,0,3,0,0,1,0,4,5,0,107,ORL,109,,DET
"Johnson,Stanley",20181230,16:57,2,6,0.333,1,4,0.25,3,5,0.6,0,2,0,0,1,0,1,3,8,-2,0,107,ORL,109,,DET
"Galloway,Langston",20181230,13:07,2,7,0.28600000000000003,0,3,0.0,2,2,1.0,3,2,0,0,1,0,0,1,6,6,0,107,ORL,109,,DET
"McCollum,CJ",20181230,27:50,13,18,0.722,4,7,0.5710000000000001,5,5,1.0,1,2,0,3,0,0,0,3,35,25,1,129,PHI,95,,POR
"Lillard,Damian",20181230,27:11,6,10,0.6,3,6,0.5,0,0,0.0,0,7,0,5,0,0,7,0,15,28,1,129,PHI,95,,POR
"Turner,Evan",20181230,23:03,4,6,0.667,0,0,0.0,0,0,0.0,0,7,0,2,0,0,3,1,8,17,1,129,PHI,95,,POR
"Aminu,Al-Farouq",20181230,22:20,5,6,0.833,1,2,0.5,5,5,1.0,1,7,0,2,0,0,0,2,16,6,1,129,PHI,95,,POR
"Nurkić,Jusuf",20181230,21:03,7,11,0.636,0,0,0.0,0,1,0.0,1,6,0,3,1,1,4,4,14,17,1,129,PHI,95,,POR
